,customer_id,Gender,products_ordered,average_return_rate,total_spending
10949,5034693,FEMALE,1,0,85.5
10950,5034751,FEMALE,1,0,297
10951,5035262,FEMALE,1,0,70
10952,5035275,MALE,2,0,194
10953,5035498,FEMALE,1,0,89
10954,5036353,MALE,1,0,95
10955,5036758,FEMALE,1,0,74
10956,5036865,MALE,1,0,80.1
10957,5037469,FEMALE,2,0,204.5
10958,5037502,FEMALE,1,0,64
10959,5038860,MALE,2,0,198
10960,5039216,MALE,1,0,95
10961,5039542,FEMALE,1,0,89
10962,5040121,FEMALE,1,0,70
10963,5040276,FEMALE,2,0,165
10964,5040285,MALE,3,0,307
10965,5040742,FEMALE,1,0,85.5
10966,5040860,FEMALE,2,0,133
10967,5040890,MALE,2,0,198.2
10968,5041659,MALE,1,0,76
10969,5041955,FEMALE,1,0,95
10970,5042099,MALE,1,0,85.5
10971,5042409,MALE,1,0,89.1
10972,5042527,FEMALE,3,0,283
10973,5042676,FEMALE,2,0,118.4
10974,5042707,MALE,2,0,368
10975,5043932,MALE,1,0,107.1
10976,5044012,FEMALE,1,0,70
10977,5044840,FEMALE,1,0,85.5
10978,5045843,FEMALE,1,0,129
10979,5046276,FEMALE,1,0,64
10980,5048526,FEMALE,2,0,159
10981,5048861,MALE,3,0,190
10982,5049578,FEMALE,2,0,384
10983,5049973,FEMALE,1,0,71.2
10984,5049981,FEMALE,2,0,174.6
10985,5050869,MALE,1,0,64
10986,5051505,MALE,1,0,89
10987,5053244,MALE,1,0,64
10988,5053999,MALE,3,0,571
10989,5054485,MALE,2,0,164
10990,5055034,MALE,3,0,299.75
10991,5055404,MALE,1,0,62
10992,5055544,FEMALE,1,0,95
10993,5056102,FEMALE,1,0,89
10994,5056123,FEMALE,1,0,80.1
10995,5056151,FEMALE,4,0,599.3
10996,5056790,MALE,1,0,238
10997,5057009,FEMALE,2,0,139
10998,5057465,FEMALE,2,0,179.1
10999,5058056,MALE,1,0,59.4
11000,5058533,MALE,1,0,80.1
11001,5058646,MALE,2,0,225
11002,5060091,FEMALE,2,0,332.25
11003,5060101,FEMALE,1,0,64
11004,5060416,MALE,1,0,70
11005,5060419,FEMALE,3,0,267.1
11006,5060695,FEMALE,2,0,178
11007,5060699,FEMALE,5,0,358
11008,5061026,FEMALE,1,0,127
11009,5061230,MALE,1,0,99
11010,5061296,FEMALE,3,0,462.5
11011,5061787,MALE,1,0,95
11012,5061964,FEMALE,1,0,190
11013,5061995,MALE,2,0,214
11014,5062044,MALE,1,0,104
11015,5062263,MALE,5,0,531.6
11016,5062542,FEMALE,1,0,89
11017,5063122,FEMALE,4,0,411.9
11018,5063877,FEMALE,3,0,161.5
11019,5064533,MALE,2,0,139.65
11020,5065206,FEMALE,1,0,62
11021,5065547,FEMALE,1,0,76
11022,5065557,MALE,3,0,327
11023,5065975,MALE,2,0,208
11024,5066058,MALE,1,0,124
11025,5066100,MALE,2,0,151.3
11026,5066329,MALE,1,0,99
11027,5068058,MALE,1,0,69
11028,5069229,FEMALE,1,0,85.5
11029,5069256,FEMALE,1,0,49
11030,5069978,FEMALE,1,0,104
11031,5070312,MALE,1,0,80.1
11032,5070522,FEMALE,1,0,49
11033,5070572,FEMALE,1,0,70
11034,5070652,MALE,1,0,119
11035,5071361,MALE,3,0,315.2
11036,5071604,FEMALE,4,0,305.2
11037,5071623,FEMALE,1,0,80.1
11038,5071749,MALE,2,0,166.2
11039,5071795,MALE,4,0,430
11040,5071868,MALE,4,0,467
11041,5071887,MALE,3,0,291.2
11042,5072298,MALE,5,0,1207.85
11043,5072649,MALE,2,0,162
11044,5072865,MALE,1,0,95
11045,5072935,MALE,1,0,66
11046,5073008,MALE,4,0,330
11047,5073872,FEMALE,1,0,29
11048,5073915,FEMALE,1,0,168
11049,5074082,MALE,2,0,504.5
11050,5074566,FEMALE,1,0,128
11051,5074783,FEMALE,4,0,399.2
11052,5074835,FEMALE,1,0,95
11053,5074913,FEMALE,2,0,188
11054,5075124,FEMALE,1,0,39
11055,5075587,FEMALE,7,0,1085.3
11056,5075949,FEMALE,2,0,260.5
11057,5077119,MALE,2,0,157
11058,5078020,MALE,2,0,188
11059,5078049,FEMALE,2,0,93
11060,5078396,FEMALE,1,0,71.2
11061,5078412,FEMALE,1,0,95
11062,5079101,FEMALE,1,0,95
11063,5079371,MALE,2,0,223
11064,5079473,FEMALE,2,0,159
11065,5080812,MALE,1,0,235
11066,5081017,FEMALE,1,0,80.1
11067,5081468,FEMALE,1,0,52.2
11068,5082169,FEMALE,1,0,85.5
11069,5082377,FEMALE,2,0,254
11070,5082566,MALE,1,0,70
11071,5082631,FEMALE,1,0,119
11072,5082687,FEMALE,2,0,125.1
11073,5083287,FEMALE,1,0,66
11074,5083328,FEMALE,2,0,214
11075,5083416,MALE,1,0,95
11076,5083690,MALE,2,0,383.2
11077,5083896,FEMALE,1,0,95
11078,5084302,MALE,3,0,175
11079,5084472,FEMALE,3,0,665
11080,5085152,FEMALE,1,0,71.2
11081,5085407,MALE,3,0,163
11082,5086729,FEMALE,2,0,418.5
11083,5086879,MALE,1,0,29
11084,5086975,FEMALE,1,0,95
11085,5087206,MALE,1,0,161.5
11086,5087773,FEMALE,2,0,138
11087,5087806,MALE,2,0,288
11088,5087809,FEMALE,1,0,62.1
11089,5087810,MALE,2,0,100.2
11090,5087843,MALE,5,0,680.2
11091,5088840,MALE,2,0,155.2
11092,5089325,FEMALE,4,0,183
11093,5089586,MALE,1,0,165
11094,5089936,FEMALE,1,0,80.1
11095,5089939,MALE,1,0,55.8
11096,5089946,MALE,1,0,70
11097,5090515,FEMALE,1,0,62
11098,5090668,FEMALE,2,0,245.7
11099,5091072,MALE,3,0,378.4
11100,5091276,MALE,1,0,89
11101,5091467,MALE,1,0,138
11102,5091509,MALE,4,0,591
11103,5091623,FEMALE,1,0,80.1
11104,5091814,FEMALE,1,0,69
11105,5091902,FEMALE,2,0,189
11106,5091947,MALE,3,0,357
11107,5091964,MALE,2,0,237
11108,5091987,MALE,1,0,190
11109,5092322,FEMALE,3,0,234.55
11110,5092672,FEMALE,2,0,154
11111,5093046,FEMALE,2,0,79
11112,5093051,FEMALE,1,0,169.1
11113,5093083,FEMALE,1,0,165
11114,5093468,MALE,1,0,104
11115,5093690,FEMALE,1,0,79.2
11116,5094204,FEMALE,1,0,64
11117,5094422,FEMALE,4,0,515
11118,5094946,MALE,2,0,294.4
11119,5095039,MALE,1,0,44
11120,5095396,MALE,1,0,62
11121,5095615,MALE,1,0,89
11122,5095676,MALE,4,0,332.3
11123,5096268,MALE,1,0,76
11124,5096407,FEMALE,1,0,85.5
11125,5096459,FEMALE,2,0,221
11126,5096591,MALE,4,0,399
11127,5096667,FEMALE,1,0,70
11128,5097288,MALE,1,0,89
11129,5097546,MALE,1,0,89
11130,5097970,MALE,2,0,184
11131,5098062,FEMALE,1,0,76
11132,5098954,FEMALE,2,0,277.2
11133,5099012,FEMALE,2,0,438
11134,5099257,MALE,1,0,235
11135,5099283,FEMALE,2,0,175.1
11136,5099738,FEMALE,1,0,178
11137,5099964,FEMALE,2,0,262
11138,5100415,MALE,1,0,95
11139,5100487,FEMALE,5,0,516
11140,5100930,MALE,2,0,144
11141,5101326,FEMALE,1,0,95
11142,5102414,MALE,1,0,152
11143,5102576,MALE,1,0,95
11144,5102578,MALE,1,0,89
11145,5103426,FEMALE,2,0,229.2
11146,5103554,FEMALE,1,0,95
11147,5103758,MALE,1,0,79.2
11148,5103885,FEMALE,1,0,85.5
11149,5104459,FEMALE,1,0,89
11150,5104626,FEMALE,3,0,273
11151,5105020,MALE,1,0,119
11152,5105842,MALE,1,0,95
11153,5106110,FEMALE,1,0,89.1
11154,5106328,MALE,3,0,225.2
11155,5107221,FEMALE,1,0,64
11156,5107585,FEMALE,1,0,95
11157,5107810,MALE,2,0,109
11158,5109460,FEMALE,2,0,190
11159,5109724,FEMALE,1,0,190
11160,5109972,FEMALE,1,0,98
11161,5110015,MALE,1,0,74
11162,5110104,MALE,2,0,134
11163,5110198,MALE,2,0,205
11164,5110322,FEMALE,1,0,69
11165,5110450,FEMALE,1,0,129
11166,5110472,FEMALE,3,0,309
11167,5110497,MALE,1,0,66
11168,5110680,FEMALE,2,0,134
11169,5111862,MALE,1,0,190
11170,5111882,FEMALE,1,0,180.5
11171,5111946,MALE,1,0,62
11172,5112291,MALE,1,0,95
11173,5112607,FEMALE,1,0,70
11174,5112651,MALE,2,0,184
11175,5113184,MALE,1,0,80.1
11176,5113380,FEMALE,1,0,99
11177,5113428,FEMALE,2,0,204
11178,5113967,MALE,1,0,99
11179,5113988,FEMALE,1,0,119
11180,5114103,FEMALE,1,0,119
11181,5115021,MALE,3,0,161.1
11182,5116111,MALE,1,0,79.2
11183,5116366,MALE,5,0,543
11184,5116476,FEMALE,1,0,49
11185,5116730,FEMALE,2,0,313.4
11186,5116806,FEMALE,1,0,285
11187,5117843,FEMALE,1,0,99
11188,5117854,FEMALE,6,0,525.4
11189,5117959,MALE,4,0,307
11190,5117971,FEMALE,1,0,89
11191,5118049,FEMALE,1,0,79.2
11192,5118197,MALE,2,0,252
11193,5118990,FEMALE,1,0,64
11194,5119536,MALE,1,0,89
11195,5120456,FEMALE,2,0,110
11196,5121179,FEMALE,1,0,71.2
11197,5121453,FEMALE,2,0,194
11198,5121916,MALE,2,0,106
11199,5121950,FEMALE,1,0,104
11200,5122543,FEMALE,1,0,37
11201,5122621,MALE,1,0,228
11202,5123892,FEMALE,1,0,95
11203,5124051,FEMALE,2,0,320.4
11204,5124440,FEMALE,2,0,159
11205,5124642,FEMALE,2,0,433.2
11206,5124997,FEMALE,2,0,307
11207,5125466,FEMALE,1,0,89
11208,5125923,MALE,2,0,165
11209,5126302,MALE,3,0,280.45
11210,5126330,FEMALE,1,0,89
11211,5126873,FEMALE,2,0,214
11212,5127245,MALE,1,0,89
11213,5127444,FEMALE,2,0,186.1
11214,5128016,FEMALE,1,0,79.2
11215,5128065,MALE,2,0,374
11216,5128576,FEMALE,1,0,89
11217,5128938,FEMALE,2,0,340.7
11218,5129462,FEMALE,2,0,384
11219,5129951,MALE,1,0,178
11220,5130886,MALE,4,0,1040.7
11221,5131048,FEMALE,1,0,89
11222,5131144,FEMALE,2,0,303.75
11223,5131256,MALE,1,0,173
11224,5131649,MALE,3,0,321.4
11225,5131713,FEMALE,2,0,147.2
11226,5132009,FEMALE,1,0,228
11227,5132355,MALE,2,0,307
11228,5132619,MALE,2,0,115.2
11229,5132856,MALE,4,0,558
11230,5132881,MALE,4,0,665
11231,5132968,FEMALE,1,0,129
11232,5133269,FEMALE,2,0,184
11233,5133808,MALE,1,0,89
11234,5135356,FEMALE,1,0,66
11235,5135753,FEMALE,6,0,770.55
11236,5135834,MALE,2,0,128
11237,5136361,MALE,1,0,55.8
11238,5136973,FEMALE,1,0,104
11239,5137318,MALE,2,0,376
11240,5139066,FEMALE,3,0,317
11241,5139107,FEMALE,1,0,64
11242,5139296,FEMALE,1,0,165
11243,5139474,MALE,1,0,285
11244,5140283,MALE,1,0,71.2
11245,5140753,MALE,4,0,186
11246,5141374,MALE,1,0,75
11247,5141578,MALE,1,0,69
11248,5141632,FEMALE,3,0,310.1
11249,5141791,FEMALE,1,0,62
11250,5141880,MALE,2,0,180.1
11251,5142831,FEMALE,1,0,89.1
11252,5143173,MALE,2,0,221.6
11253,5143514,FEMALE,3,0,223
11254,5144162,FEMALE,1,0,62
11255,5144456,MALE,1,0,190
11256,5144764,MALE,1,0,103.2
11257,5144960,FEMALE,1,0,178
11258,5144982,MALE,2,0,752
11259,5145311,FEMALE,3,0,241.6
11260,5145447,FEMALE,2,0,252
11261,5145585,FEMALE,4,0,746
11262,5145963,FEMALE,3,0,298.1
11263,5146220,MALE,2,0,188
11264,5146326,FEMALE,1,0,64
11265,5146958,FEMALE,1,0,89
11266,5146972,FEMALE,1,0,96
11267,5148219,MALE,5,0,466.65
11268,5148912,MALE,2,0,375
11269,5149843,FEMALE,1,0,89
11270,5150576,FEMALE,1,0,178
11271,5150836,MALE,2,0,141
11272,5150874,MALE,2,0,184.1
11273,5150953,MALE,1,0,267
11274,5151241,FEMALE,1,0,71.25
11275,5151861,FEMALE,1,0,70
11276,5151880,MALE,1,0,44.1
11277,5152106,MALE,1,0,95
11278,5152570,MALE,2,0,168
11279,5152678,FEMALE,2,0,184
11280,5152917,MALE,1,0,99
11281,5152925,FEMALE,2,0,338.2
11282,5153243,MALE,1,0,89
11283,5155138,MALE,2,0,145
11284,5156375,MALE,1,0,165
11285,5156748,FEMALE,1,0,119
11286,5157120,FEMALE,3,0,342
11287,5157702,MALE,1,0,89
11288,5159408,FEMALE,1,0,228
11289,5159648,FEMALE,1,0,70
11290,5161521,FEMALE,1,0,129
11291,5162524,MALE,2,0,184
11292,5162534,MALE,2,0,331.2
11293,5162704,MALE,3,0.333333333,193
11294,5162726,MALE,1,0,76
11295,5162973,MALE,1,0,89
11296,5163331,FEMALE,2,0,163
11297,5164265,FEMALE,2,0,124.2
11298,5165096,FEMALE,1,0,119
11299,5165313,MALE,1,0,178
11300,5165796,MALE,1,0,95
11301,5166067,FEMALE,1,0,129
11302,5166536,MALE,1,0,117.3
11303,5166715,FEMALE,1,0,103.2
11304,5166891,FEMALE,2,0,144
11305,5167287,FEMALE,1,0,89
11306,5167668,FEMALE,1,0,95
11307,5167849,FEMALE,1,0,76
11308,5167940,MALE,1,0,95
11309,5168316,FEMALE,2,0,147.2
11310,5168417,FEMALE,1,0,315.75
11311,5168989,MALE,3,0,484.7
11312,5169227,FEMALE,2,0,158.4
11313,5169259,FEMALE,2,0,373
11314,5169438,MALE,3,0,270
11315,5170434,MALE,1,0,99
11316,5171277,MALE,2,0,245.7
11317,5171625,MALE,2,0,224
11318,5171776,FEMALE,4,0,517.25
11319,5172816,FEMALE,1,0,89
11320,5173174,MALE,1,0,80.1
11321,5174122,MALE,1,0,89
11322,5174302,FEMALE,1,0,89
11323,5175137,MALE,2,0,140
11324,5175482,MALE,1,0,190
11325,5176064,FEMALE,4,0,400.55
11326,5176274,FEMALE,1,0,66
11327,5178549,FEMALE,2,0,349
11328,5178986,MALE,2,0,218
11329,5179003,FEMALE,1,0,71.2
11330,5179752,FEMALE,2,0,374.1
11331,5180582,FEMALE,1,0,95
11332,5180794,MALE,4,0,554.05
11333,5181005,FEMALE,2,0,147.2
11334,5181090,FEMALE,2,0,178.2
11335,5181675,FEMALE,5,0,421
11336,5182419,FEMALE,2,0,86
11337,5182474,FEMALE,3,0,642
11338,5183846,FEMALE,2,0,141.2
11339,5184949,FEMALE,1,0,85.5
11340,5185687,FEMALE,2,0,278.1
11341,5185941,MALE,1,0,142.4
11342,5186332,FEMALE,2,0,575.6
11343,5186419,MALE,1,0,66
11344,5186690,MALE,1,0,119
11345,5187093,MALE,1,0,70
11346,5187155,FEMALE,3,0,583.75
11347,5187492,FEMALE,1,0,144.1
11348,5187494,FEMALE,1,0,142.4
11349,5187648,MALE,3,0,343
11350,5188434,MALE,1,0,227
11351,5188784,MALE,1,0,124
11352,5188987,FEMALE,3,0,455.35
11353,5189252,MALE,1,0,285
11354,5189305,MALE,1,0,95
11355,5189490,MALE,3,0,548.5
11356,5190080,FEMALE,2,0,119.8
11357,5190085,MALE,2,0,331
11358,5190135,FEMALE,1,0,95
11359,5190140,FEMALE,1,0,69
11360,5190291,FEMALE,3,0,283
11361,5190350,MALE,1,0,79.2
11362,5190598,MALE,1,0,70
11363,5191095,MALE,2,0,191.75
11364,5191301,FEMALE,1,0,95
11365,5191382,FEMALE,2,0,136
11366,5191462,MALE,1,0,103.2
11367,5191560,FEMALE,2,0,184
11368,5192933,MALE,3,0,270.4
11369,5193567,FEMALE,1,0,71.2
11370,5194705,FEMALE,2,0,160.65
11371,5195109,FEMALE,2,0,157
11372,5195273,FEMALE,1,0,190
11373,5195295,FEMALE,3,0,208
11374,5195298,FEMALE,1,0,66
11375,5195345,MALE,2,0,198
11376,5195511,MALE,3,0,549
11377,5196041,FEMALE,3,0,247
11378,5196194,FEMALE,1,0,171
11379,5197027,MALE,2,0,164
11380,5197436,FEMALE,1,0,95
11381,5198408,FEMALE,1,0,76
11382,5198456,MALE,1,0,62
11383,5198852,FEMALE,1,0,89
11384,5198927,MALE,2,0,131
11385,5199351,MALE,2,0,255
11386,5199591,MALE,1,0,74
11387,5200160,MALE,1,0,70
11388,5200236,MALE,2,0,254.1
11389,5200318,MALE,1,0,94
11390,5200387,FEMALE,1,0,75
11391,5200819,MALE,4,0,551.8
11392,5200991,MALE,4,0,292.4
11393,5201035,MALE,3,0,167.3
11394,5201564,FEMALE,2,0,188
11395,5201594,MALE,1,0,89
11396,5201704,FEMALE,2,0,218
11397,5202067,MALE,2,0,163.6
11398,5202425,MALE,2,0,119
11399,5202523,MALE,1,0,95.2
11400,5202664,MALE,2,0,736
11401,5203211,MALE,1,0,80.1
11402,5203277,MALE,2,0,163
11403,5204240,FEMALE,2,0,168
11404,5204649,MALE,2,0,138.6
11405,5204680,FEMALE,1,0,95
11406,5204824,FEMALE,2,0,130
11407,5205232,FEMALE,2,0,135.2
11408,5206116,FEMALE,1,0,119
11409,5206237,MALE,1,0,62
11410,5207413,MALE,2,0,222.2
11411,5207751,FEMALE,1,0,99
11412,5208914,MALE,3,0,442
11413,5209126,MALE,2,0,159.1
11414,5209202,FEMALE,2,0,184
11415,5209306,MALE,1,0,94.4
11416,5209368,FEMALE,2,0,276
11417,5209452,MALE,2,0,165.6
11418,5209601,FEMALE,3,0,257
11419,5210184,MALE,2,0,231.2
11420,5210484,FEMALE,3,0,182.2
11421,5210509,FEMALE,1,0,104
11422,5210635,MALE,2,0,165.6
11423,5210760,FEMALE,1,0,95
11424,5211071,MALE,2,0,247
11425,5211516,FEMALE,1,0,71.2
11426,5211919,FEMALE,1,0,119
11427,5211921,FEMALE,2,0,124.65
11428,5212346,MALE,2,0,237
11429,5212470,MALE,1,0,70
11430,5212764,MALE,2,0,267
11431,5212771,FEMALE,1,0,66
11432,5212894,MALE,2,0,144.1
11433,5213136,MALE,2,0,144
11434,5213353,FEMALE,2,0,154
11435,5213357,MALE,2,0,251.1
11436,5213729,MALE,1,0,69
11437,5214608,MALE,2,0,151
11438,5214903,FEMALE,2,0,514
11439,5215216,FEMALE,1,0,89
11440,5215539,FEMALE,1,0,59
11441,5215640,MALE,4,0,343.2
11442,5216922,FEMALE,3,0,240
11443,5217819,FEMALE,2,0,88.2
11444,5217850,MALE,4,0,431
11445,5218215,MALE,3,0,410.4
11446,5219201,FEMALE,1,0,79.2
11447,5219275,FEMALE,3,0,392
11448,5219346,FEMALE,1,0,95
11449,5219433,MALE,1,0,89
11450,5219506,FEMALE,3,0,935.9
11451,5219797,MALE,2,0,194
11452,5219888,MALE,3,0,266.2
11453,5220179,FEMALE,6,0,598.8
11454,5220436,MALE,2,0,222.2
11455,5220516,MALE,1,0,64
11456,5220879,MALE,2,0,237
11457,5221685,FEMALE,2,0,384.4
11458,5222213,MALE,1,0,89
11459,5223378,MALE,2,0,166.2
11460,5223391,MALE,2,0,174.6
11461,5223485,MALE,1,0,148.2
11462,5223520,MALE,1,0,62
11463,5223674,FEMALE,1,0,76
11464,5223843,FEMALE,1,0,89
11465,5224289,MALE,1,0,95
11466,5224549,FEMALE,2,0,198
11467,5224766,FEMALE,1,0,70
11468,5225352,FEMALE,1,0,178
11469,5225645,FEMALE,1,0,76
11470,5226463,FEMALE,1,0,89
11471,5226611,MALE,1,0,79.2
11472,5226935,FEMALE,1,0,79.2
11473,5227837,FEMALE,3,0,431
11474,5228199,MALE,1,0,119
11475,5228416,MALE,1,0,64
11476,5228471,FEMALE,2,0,250
11477,5228836,MALE,1,0,44
11478,5229472,FEMALE,1,0,76
11479,5229935,FEMALE,1,0,99
11480,5230322,MALE,1,0,235
11481,5230335,FEMALE,1,0,75.65
11482,5230599,MALE,4,0,342
11483,5231014,FEMALE,1,0,71.2
11484,5231138,FEMALE,5,0,729
11485,5231551,MALE,2,0,308.2
11486,5231897,FEMALE,1,0,55.8
11487,5232350,MALE,1,0,85.5
11488,5232573,MALE,5,0,844
11489,5232740,MALE,1,0,95
11490,5232905,FEMALE,2,0,169.1
11491,5232969,FEMALE,1,0,151.5
11492,5233935,FEMALE,2,0,194.4
11493,5234999,FEMALE,2,0,289
11494,5235219,FEMALE,3,0,408
11495,5235428,MALE,1,0,64
11496,5235750,FEMALE,2,0,161
11497,5236303,FEMALE,3,0,349.6
11498,5236471,MALE,2,0,238
11499,5236570,MALE,1,0,95
11500,5237918,MALE,3,0,293
11501,5238045,FEMALE,1,0,84.15
11502,5238135,MALE,1,0,95
11503,5238283,MALE,1,0,85.5
11504,5238339,MALE,1,0,95
11505,5238609,FEMALE,2,0,160.2
11506,5239213,MALE,1,0,99
11507,5239218,MALE,1,0,59
11508,5239294,FEMALE,3,0,316.65
11509,5239632,MALE,3,0,332.5
11510,5239917,FEMALE,5,0,540.6
11511,5239998,MALE,1,0,89.1
11512,5240326,MALE,2,0,184
11513,5240635,MALE,3,0,183.6
11514,5241009,FEMALE,1,0,75
11515,5241252,MALE,1,0,160.2
11516,5242460,FEMALE,1,0,64
11517,5242464,FEMALE,1,0,207
11518,5242499,FEMALE,2,0,214
11519,5242529,MALE,2,0,139
11520,5243041,MALE,1,0,95
11521,5243690,FEMALE,2,0,123
11522,5243700,MALE,3,0,310.3
11523,5244119,FEMALE,1,0,89
11524,5244982,FEMALE,1,0,76
11525,5245161,FEMALE,1,0,62
11526,5246074,FEMALE,2,0,178.2
11527,5246108,FEMALE,2,0,654
11528,5246146,FEMALE,2,0,200.25
11529,5246371,MALE,1,0,190
11530,5246563,MALE,1,0,100
11531,5246712,FEMALE,3,0,255.2
11532,5247630,MALE,4,0,336.5
11533,5248338,FEMALE,1,0,69
11534,5248369,MALE,2,0,194
11535,5248939,FEMALE,2,0,438
11536,5249005,MALE,1,0,89
11537,5249366,FEMALE,3,0,277
11538,5249532,MALE,1,0,69
11539,5249690,FEMALE,1,0,75.65
11540,5250495,FEMALE,1,0,80.1
11541,5251075,FEMALE,1,0,69
11542,5251514,FEMALE,2,0,174.6
11543,5252023,FEMALE,1,0,70
11544,5253208,FEMALE,2,0,156.4
11545,5254170,FEMALE,1,0,113
11546,5254277,MALE,1,0,95
11547,5254898,FEMALE,3,0,337
11548,5255501,MALE,2,0,194
11549,5256754,MALE,1,0,142.4
11550,5257225,FEMALE,2,0,218.75
11551,5257302,MALE,1,0,89
11552,5258008,MALE,2,0,157
11553,5258276,FEMALE,1,0,64
11554,5258676,FEMALE,1,0,99
11555,5259119,FEMALE,2,0.333333333,144.1
11556,5259265,MALE,1,0,66
11557,5259623,MALE,1,0,99
11558,5259701,FEMALE,2,0,270
11559,5259894,FEMALE,1,0,106
11560,5260457,MALE,5,0,314.2
11561,5260542,FEMALE,2,0,199
11562,5260618,MALE,1,0,95
11563,5261222,MALE,5,0,795.7
11564,5261737,FEMALE,2,0,164
11565,5262238,FEMALE,2,0,178.2
11566,5262262,FEMALE,1,0,89
11567,5263047,FEMALE,1,0,89
11568,5263157,FEMALE,4,0,537.2
11569,5263982,MALE,2,0,236.6
11570,5264068,FEMALE,1,0,95
11571,5265855,MALE,3,0,189.2
11572,5266111,FEMALE,1,0,85.5
11573,5266383,MALE,1,0,64
11574,5266670,MALE,1,0,62
11575,5266705,FEMALE,2,0,304.2
11576,5267220,MALE,1,0,154.4
11577,5267369,MALE,3,0,493.75
11578,5267408,MALE,2,0,222.2
11579,5267486,FEMALE,1,0,106
11580,5267502,FEMALE,2,0,303
11581,5267592,MALE,1,0,76
11582,5267646,FEMALE,1,0,49
11583,5267937,FEMALE,1,0,35
11584,5267970,MALE,1,0,190
11585,5268075,FEMALE,1,0,49
11586,5268608,FEMALE,4,0,502.4
11587,5269565,MALE,1,0,152
11588,5269569,MALE,1,0,80.75
11589,5269613,MALE,2,0,160.2
11590,5269819,MALE,2,0,157
11591,5270488,MALE,2,0,240.5
11592,5270494,FEMALE,1,0,380
11593,5270996,FEMALE,2,0,170.2
11594,5271347,FEMALE,2,0,204
11595,5271425,MALE,1,0,89
11596,5272036,FEMALE,2,0,194
11597,5272535,FEMALE,2,0,165
11598,5272566,MALE,2,0,245.1
11599,5272665,FEMALE,3,0,270
11600,5273580,MALE,3,0,200
11601,5273833,FEMALE,2,0,159
11602,5273932,MALE,4,0,364.4
11603,5273984,FEMALE,1,0,66
11604,5274262,FEMALE,2,0,229
11605,5275315,FEMALE,1,0,74
11606,5275557,FEMALE,1,0,89
11607,5275761,FEMALE,1,0,103.2
11608,5275993,FEMALE,1,0,59.4
11609,5276431,FEMALE,1,0,95
11610,5276893,FEMALE,2,0,172.2
11611,5277176,MALE,1,0,89
11612,5277844,MALE,1,0,66.75
11613,5277948,FEMALE,1,0,89
11614,5278014,MALE,1,0,152
11615,5278016,FEMALE,2,0,208
11616,5278786,FEMALE,1,0,76
11617,5279026,FEMALE,1,0,119
11618,5279303,MALE,2,0,174.4
11619,5279404,FEMALE,1,0,59.4
11620,5279479,MALE,3,0,246
11621,5279972,MALE,2,0,164.1
11622,5280196,MALE,2,0,235.2
11623,5280539,MALE,2,0,166.2
11624,5280722,FEMALE,2,0,244.5
11625,5280968,MALE,2,0,262
11626,5281238,FEMALE,2,0,148.5
11627,5282235,FEMALE,1,0,99
11628,5282263,FEMALE,2,0,221.2
11629,5282363,MALE,1,0,79.2
11630,5282591,MALE,2,0,307
11631,5283040,FEMALE,1,0,285
11632,5283517,FEMALE,4,0,302
11633,5284072,MALE,3,0,550
11634,5284262,FEMALE,1,0,256
11635,5285017,FEMALE,1,0,178
11636,5285112,MALE,2,0,320.2
11637,5285414,FEMALE,2,0,248
11638,5285566,FEMALE,1,0,95
11639,5285715,MALE,1,0,99
11640,5285978,FEMALE,1,0,227.5
11641,5286607,FEMALE,1,0,142
11642,5287067,FEMALE,3,0,273
11643,5288077,MALE,3,0,337
11644,5288144,MALE,2,0,198
11645,5289661,FEMALE,3,0,284.6
11646,5289793,MALE,1,0,89
11647,5291129,FEMALE,1,0,119
11648,5291437,MALE,2,0,153
11649,5292150,FEMALE,2,0,194
11650,5292314,FEMALE,2,0,150.4
11651,5292381,MALE,2,0,178
11652,5292421,MALE,2,0,158
11653,5292728,MALE,1,0,95
11654,5293494,MALE,1,0,95
11655,5293655,MALE,6,0,437.5
11656,5294012,MALE,2,0,187
11657,5294028,MALE,1,0,190
11658,5294390,MALE,3,0,311.2
11659,5295173,FEMALE,3,0,263
11660,5296246,MALE,3,0,369.85
11661,5296393,FEMALE,1,0,320.4
11662,5296667,FEMALE,1,0,89
11663,5297241,MALE,1,0,116.1
11664,5297418,MALE,1,0,49
11665,5298178,FEMALE,2,0,141.2
11666,5298388,FEMALE,2,0,148.5
11667,5298634,FEMALE,2,0,138
11668,5298767,FEMALE,1,0,85.5
11669,5299011,MALE,1,0,74
11670,5299606,MALE,1,0,129
11671,5301261,MALE,1,0,178.2
11672,5301402,FEMALE,1,0,66
11673,5301451,MALE,2,0,188
11674,5301864,FEMALE,2,0,279
11675,5302871,FEMALE,4,0,309.7
11676,5303391,MALE,1,0,85.5
11677,5303707,FEMALE,1,0,158.4
11678,5304086,MALE,1,0,71.2
11679,5304195,FEMALE,1,0,129
11680,5304469,MALE,4,0,495
11681,5304481,MALE,1,0,85.5
11682,5304493,MALE,1,0,95
11683,5304511,MALE,1,0,89
11684,5304625,FEMALE,2,0,218
11685,5305770,FEMALE,2,0,230.4
11686,5305993,FEMALE,1,0,95
11687,5306008,FEMALE,1,0,44
11688,5306133,MALE,1,0,128
11689,5306973,FEMALE,1,0,76
11690,5307105,MALE,1,0,89
11691,5307413,MALE,2,0,155.2
11692,5307768,MALE,5,0,537.4
